trip_id,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,DOLocationID,trip_distance,fare_amount,passenger_count,payment_type,flag_bad_time_order,flag_zero_distance,flag_negative_fare,flag_bad_passenger_count,is_flagged,flag_unknown_pu_zone,flag_unknown_do_zone,trip_duration_min,pickup_hour,pickup_date,speed_mph,fare_per_mile,pickup_borough,pickup_zone,dropoff_borough,dropoff_zone,date,precipitation_mm,temp_avg_c,is_rainy_day
1625,2024-03-01 01:42:00,2024-03-01 01:59:36,8,14,2.78,11.29,1.0,2,False,False,False,False,False,False,False,17.6,1,2024-03-01,9.477272727272727,4.061151079136691,Brooklyn,Bushwick,Queens,Jamaica,2024-03-01,0.0,4.2,False
1626,2024-03-04 04:10:00,2024-03-04 04:19:05,20,20,3.94,14.25,1.0,2,False,False,False,False,False,False,False,9.083333333333334,4,2024-03-04,26.02568807339449,3.6167512690355332,Staten Island,Tottenville,Staten Island,Tottenville,2024-03-04,3.4,18.0,True
1627,2024-03-02 17:52:00,2024-03-02 18:38:46,4,8,4.2,13.23,1.0,2,False,False,False,False,False,False,False,46.766666666666666,17,2024-03-02,5.388453314326444,3.15,Manhattan,SoHo,Brooklyn,Bushwick,2024-03-02,0.7,3.3,False
1628,2024-03-02 09:48:00,2024-03-02 09:57:49,11,10,3.68,14.69,1.0,1,False,False,False,False,False,False,False,9.816666666666666,9,2024-03-02,22.492359932088288,3.991847826086956,Queens,Astoria,Brooklyn,Bed-Stuy,2024-03-02,0.7,3.3,False
1629,2024-03-21 14:15:00,2024-03-21 14:21:12,6,9,2.49,9.58,1.0,1,False,False,False,False,False,False,False,6.2,14,2024-03-21,24.096774193548388,3.8473895582329316,Brooklyn,Williamsburg,Brooklyn,DUMBO,2024-03-21,0.0,8.6,False
1630,2024-03-07 04:37:00,2024-03-07 04:58:05,19,5,1.99,8.77,1.0,1,False,False,False,False,False,False,False,21.083333333333332,4,2024-03-07,5.663241106719368,4.407035175879397,Staten Island,St. George,Manhattan,Upper East Side,2024-03-07,0.0,3.3,False
1631,2024-03-22 00:54:00,2024-03-22 01:04:50,11,9,9.4,25.2,1.0,1,False,False,False,False,False,False,False,10.833333333333334,0,2024-03-22,52.06153846153846,2.680851063829787,Queens,Astoria,Brooklyn,DUMBO,2024-03-22,0.0,8.6,False
1632,2024-03-23 05:09:00,2024-03-23 05:34:20,9,6,1.86,8.67,3.0,2,False,False,False,False,False,False,False,25.333333333333332,5,2024-03-23,4.405263157894737,4.661290322580645,Brooklyn,DUMBO,Brooklyn,Williamsburg,2024-03-23,1.2,5.9,True
1633,2024-03-12 12:51:00,2024-03-12 13:07:45,12,9,1.44,6.22,2.0,1,False,False,False,False,False,False,False,16.75,12,2024-03-12,5.158208955223881,4.319444444444445,Queens,Flushing,Brooklyn,DUMBO,2024-03-12,0.7,10.8,False
1634,2024-03-15 15:48:00,2024-03-15 15:57:20,5,9,3.25,11.98,1.0,1,False,False,False,False,False,False,False,9.333333333333334,15,2024-03-15,20.892857142857142,3.686153846153846,Manhattan,Upper East Side,Brooklyn,DUMBO,2024-03-15,2.5,10.9,True
1635,2024-03-20 04:49:00,2024-03-20 05:12:41,7,2,2.19,9.51,2.0,1,False,False,False,False,False,False,False,23.683333333333334,4,2024-03-20,5.548205489092188,4.342465753424658,Brooklyn,Park Slope,Manhattan,Harlem,2024-03-20,1.4,11.9,True
1636,2024-03-29 21:07:00,2024-03-29 21:23:22,8,11,5.34,19.91,1.0,1,False,False,False,False,False,False,False,16.366666666666667,21,2024-03-29,19.576374745417514,3.7284644194756558,Brooklyn,Bushwick,Queens,Astoria,2024-03-29,1.1,4.2,True
1637,2024-03-13 10:19:00,2024-03-13 10:24:22,6,17,1.13,6.58,1.0,1,False,False,False,False,False,False,False,5.366666666666666,10,2024-03-13,12.633540372670808,5.823008849557523,Brooklyn,Williamsburg,Bronx,Riverdale,2024-03-13,0.7,7.3,False
1638,2024-03-13 19:11:00,2024-03-13 19:29:15,2,7,3.54,12.47,3.0,1,False,False,False,False,False,False,False,18.25,19,2024-03-13,11.638356164383563,3.5225988700564974,Manhattan,Harlem,Brooklyn,Park Slope,2024-03-13,0.7,7.3,False
1639,2024-03-03 12:21:00,2024-03-03 12:34:29,5,19,3.71,14.61,1.0,1,False,False,False,False,False,False,False,13.483333333333333,12,2024-03-03,16.50927070457355,3.9380053908355794,Manhattan,Upper East Side,Staten Island,St. George,2024-03-03,1.4,7.4,True
1640,2024-03-20 17:50:00,2024-03-20 18:35:51,19,13,5.72,17.72,1.0,1,False,False,False,False,False,False,False,45.85,17,2024-03-20,7.4852780806979275,3.097902097902098,Staten Island,St. George,Queens,Long Island City,2024-03-20,1.4,11.9,True
1641,2024-03-07 12:42:00,2024-03-07 13:05:51,8,8,2.26,10.21,2.0,1,False,False,False,False,False,False,False,23.85,12,2024-03-07,5.685534591194967,4.517699115044248,Brooklyn,Bushwick,Brooklyn,Bushwick,2024-03-07,0.0,3.3,False
1642,2024-03-12 04:02:00,2024-03-12 04:13:34,3,19,6.87,22.25,1.0,1,False,False,False,False,False,False,False,11.566666666666666,4,2024-03-12,35.636887608069166,3.2387190684133915,Manhattan,Chelsea,Staten Island,St. George,2024-03-12,0.7,10.8,False
1643,2024-03-31 10:09:00,2024-03-31 10:39:09,11,11,3.09,10.32,1.0,1,False,False,False,False,False,False,False,30.15,10,2024-03-31,6.149253731343284,3.3398058252427187,Queens,Astoria,Queens,Astoria,2024-03-31,0.3,10.0,False
1644,2024-03-02 16:12:00,2024-03-02 16:35:46,17,2,3.26,12.07,1.0,2,False,False,False,False,False,False,False,23.766666666666666,16,2024-03-02,8.230014025245442,3.7024539877300615,Bronx,Riverdale,Manhattan,Harlem,2024-03-02,0.7,3.3,False
1645,2024-03-07 02:18:00,2024-03-07 02:39:38,17,4,1.07,6.26,1.0,1,False,False,False,False,False,False,False,21.633333333333333,2,2024-03-07,2.967642526964561,5.850467289719625,Bronx,Riverdale,Manhattan,SoHo,2024-03-07,0.0,3.3,False
1646,2024-03-29 12:26:00,2024-03-29 12:35:03,3,16,5.77,15.69,1.0,1,False,False,False,False,False,False,False,9.05,12,2024-03-29,38.254143646408835,2.7192374350086657,Manhattan,Chelsea,Bronx,Fordham,2024-03-29,1.1,4.2,True
1647,2024-03-07 06:17:00,2024-03-07 06:22:47,19,18,4.44,13.86,1.0,1,False,False,False,False,False,False,False,5.783333333333333,6,2024-03-07,46.063400576368885,3.121621621621621,Staten Island,St. George,Bronx,Mott Haven,2024-03-07,0.0,3.3,False
1648,2024-03-24 06:51:00,2024-03-24 07:08:44,14,9,3.2,10.67,1.0,1,False,False,False,False,False,False,False,17.733333333333334,6,2024-03-24,10.827067669172932,3.3343749999999996,Queens,Jamaica,Brooklyn,DUMBO,2024-03-24,1.1,11.3,True
1649,2024-03-27 14:17:00,2024-03-27 14:33:58,11,1,3.12,10.93,1.0,1,False,False,False,False,False,False,False,16.966666666666665,14,2024-03-27,11.033398821218077,3.503205128205128,Queens,Astoria,Manhattan,Midtown,2024-03-27,2.1,4.2,True
1650,2024-03-13 11:41:00,2024-03-13 12:04:06,17,3,7.69,20.02,1.0,3,False,False,False,False,False,False,False,23.1,11,2024-03-13,19.974025974025974,2.6033810143042913,Bronx,Riverdale,Manhattan,Chelsea,2024-03-13,0.7,7.3,False
1651,2024-03-08 13:49:00,2024-03-08 14:01:33,12,17,0.41,4.04,1.0,1,False,False,False,False,False,False,False,12.55,13,2024-03-08,1.9601593625498006,9.853658536585366,Queens,Flushing,Bronx,Riverdale,2024-03-08,2.8,5.6,True
1652,2024-03-09 13:33:00,2024-03-09 14:02:53,20,8,5.12,15.17,1.0,1,False,False,False,False,False,False,False,29.883333333333333,13,2024-03-09,10.279977691020637,2.962890625,Staten Island,Tottenville,Brooklyn,Bushwick,2024-03-09,4.2,4.7,True
1653,2024-03-11 02:40:00,2024-03-11 02:51:41,12,14,2.54,10.99,1.0,1,False,False,False,False,False,False,False,11.683333333333334,2,2024-03-11,13.044222539229672,4.326771653543307,Queens,Flushing,Queens,Jamaica,2024-03-11,1.8,11.3,True
1654,2024-03-08 14:15:00,2024-03-08 14:19:51,6,1,0.9,5.22,1.0,1,False,False,False,False,False,False,False,4.85,14,2024-03-08,11.134020618556702,5.8,Brooklyn,Williamsburg,Manhattan,Midtown,2024-03-08,2.8,5.6,True
1655,2024-03-26 12:11:00,2024-03-26 12:46:50,20,20,3.7,14.64,1.0,1,False,False,False,False,False,False,False,35.833333333333336,12,2024-03-26,6.195348837209303,3.9567567567567568,Staten Island,Tottenville,Staten Island,Tottenville,2024-03-26,1.0,4.1,False
1656,2024-03-25 15:06:00,2024-03-25 15:20:33,15,13,0.21,3.58,1.0,1,False,False,False,False,False,False,False,14.55,15,2024-03-25,0.8659793814432989,17.047619047619047,Queens,Forest Hills,Queens,Long Island City,2024-03-25,0.0,7.3,False
1657,2024-03-11 03:22:00,2024-03-11 03:43:14,6,17,2.84,10.41,2.0,1,False,False,False,False,False,False,False,21.233333333333334,3,2024-03-11,8.025117739403452,3.665492957746479,Brooklyn,Williamsburg,Bronx,Riverdale,2024-03-11,1.8,11.3,True
1658,2024-03-02 12:37:00,2024-03-02 13:28:51,9,5,3.17,11.39,1.0,2,False,False,False,False,False,False,False,51.85,12,2024-03-02,3.6682738669238186,3.5930599369085177,Brooklyn,DUMBO,Manhattan,Upper East Side,2024-03-02,0.7,3.3,False
1659,2024-03-18 14:32:00,2024-03-18 15:31:26,5,20,0.95,5.77,3.0,1,False,False,False,False,False,False,False,59.43333333333333,14,2024-03-18,0.9590577678070668,6.073684210526316,Manhattan,Upper East Side,Staten Island,Tottenville,2024-03-18,1.5,8.4,True
1660,2024-03-12 12:25:00,2024-03-12 12:36:06,19,11,4.68,15.39,1.0,2,False,False,False,False,False,False,False,11.1,12,2024-03-12,25.297297297297295,3.2884615384615388,Staten Island,St. George,Queens,Astoria,2024-03-12,0.7,10.8,False
1661,2024-03-23 19:02:00,2024-03-23 19:34:39,5,12,4.66,13.44,2.0,1,False,False,False,False,False,False,False,32.65,19,2024-03-23,8.5635528330781,2.8841201716738194,Manhattan,Upper East Side,Queens,Flushing,2024-03-23,1.2,5.9,True
1662,2024-03-07 16:10:00,2024-03-07 16:27:40,7,18,5.33,18.73,1.0,1,False,False,False,False,False,False,False,17.666666666666668,16,2024-03-07,18.10188679245283,3.5140712945590993,Brooklyn,Park Slope,Bronx,Mott Haven,2024-03-07,0.0,3.3,False
1663,2024-03-27 19:05:00,2024-03-27 19:33:35,20,20,3.07,10.84,2.0,1,False,False,False,False,False,False,False,28.583333333333332,19,2024-03-27,6.444314868804665,3.5309446254071664,Staten Island,Tottenville,Staten Island,Tottenville,2024-03-27,2.1,4.2,True
1664,2024-03-10 03:06:00,2024-03-10 03:21:08,9,17,3.91,11.73,1.0,3,False,False,False,False,False,False,False,15.133333333333333,3,2024-03-10,15.502202643171806,3.0,Brooklyn,DUMBO,Bronx,Riverdale,2024-03-10,0.0,3.9,False
1665,2024-03-04 12:11:00,2024-03-04 12:18:22,20,14,2.01,8.02,2.0,1,False,False,False,False,False,False,False,7.366666666666666,12,2024-03-04,16.3710407239819,3.9900497512437814,Staten Island,Tottenville,Queens,Jamaica,2024-03-04,3.4,18.0,True
1666,2024-03-27 07:31:00,2024-03-27 08:05:15,4,18,0.44,4.02,2.0,1,False,False,False,False,False,False,False,34.25,7,2024-03-27,0.7708029197080293,9.136363636363635,Manhattan,SoHo,Bronx,Mott Haven,2024-03-27,2.1,4.2,True
1667,2024-03-24 14:58:00,2024-03-24 15:01:54,13,11,4.43,14.73,1.0,1,False,False,False,False,False,False,False,3.9,14,2024-03-24,68.15384615384615,3.3250564334085784,Queens,Long Island City,Queens,Astoria,2024-03-24,1.1,11.3,True
1668,2024-03-23 10:34:00,2024-03-23 10:40:34,5,9,9.39,32.68,2.0,1,False,False,False,False,False,False,False,6.566666666666666,10,2024-03-23,85.79695431472082,3.480298189563365,Manhattan,Upper East Side,Brooklyn,DUMBO,2024-03-23,1.2,5.9,True
1669,2024-03-18 05:41:00,2024-03-18 05:59:26,12,7,5.95,18.91,1.0,1,False,False,False,False,False,False,False,18.433333333333334,5,2024-03-18,19.367088607594937,3.1781512605042015,Queens,Flushing,Brooklyn,Park Slope,2024-03-18,1.5,8.4,True
1670,2024-03-07 05:11:00,2024-03-07 06:04:41,9,16,4.18,12.42,1.0,1,False,False,False,False,False,False,False,53.68333333333333,5,2024-03-07,4.671841043154299,2.971291866028708,Brooklyn,DUMBO,Bronx,Fordham,2024-03-07,0.0,3.3,False
1671,2024-03-07 04:42:00,2024-03-07 04:55:17,3,13,3.62,13.93,1.0,2,False,False,False,False,False,False,False,13.283333333333333,4,2024-03-07,16.351317440401505,3.848066298342541,Manhattan,Chelsea,Queens,Long Island City,2024-03-07,0.0,3.3,False
1672,2024-03-20 23:27:00,2024-03-20 23:48:16,16,6,1.48,6.83,4.0,3,False,False,False,False,False,False,False,21.266666666666666,23,2024-03-20,4.175548589341693,4.614864864864865,Bronx,Fordham,Brooklyn,Williamsburg,2024-03-20,1.4,11.9,True
1673,2024-03-17 11:21:00,2024-03-17 11:31:13,16,16,3.31,13.09,1.0,1,False,False,False,False,False,False,False,10.216666666666667,11,2024-03-17,19.43882544861338,3.9546827794561934,Bronx,Fordham,Bronx,Fordham,2024-03-17,1.8,12.0,True
1674,2024-03-19 14:01:00,2024-03-19 14:22:48,17,11,0.73,4.94,2.0,3,False,False,False,False,False,False,False,21.8,14,2024-03-19,2.0091743119266052,6.767123287671233,Bronx,Riverdale,Queens,Astoria,2024-03-19,1.1,11.7,True
1675,2024-03-27 00:20:00,2024-03-27 00:38:51,1,6,9.99,34.85,0.0,1,False,False,False,True,True,False,False,18.85,0,2024-03-27,31.798408488063657,3.4884884884884886,Manhattan,Midtown,Brooklyn,Williamsburg,2024-03-27,2.1,4.2,True
1676,2024-03-20 04:18:00,2024-03-20 04:36:16,4,3,2.9,10.91,1.0,1,False,False,False,False,False,False,False,18.266666666666666,4,2024-03-20,9.525547445255475,3.7620689655172415,Manhattan,SoHo,Manhattan,Chelsea,2024-03-20,1.4,11.9,True
1677,2024-03-25 23:23:00,2024-03-25 23:26:46,19,3,8.16,23.04,2.0,2,False,False,False,False,False,False,False,3.7666666666666666,23,2024-03-25,129.98230088495575,2.8235294117647056,Staten Island,St. George,Manhattan,Chelsea,2024-03-25,0.0,7.3,False
1678,2024-03-04 16:21:00,2024-03-04 16:44:40,15,10,5.03,16.34,1.0,1,False,False,False,False,False,False,False,23.666666666666668,16,2024-03-04,12.752112676056337,3.2485089463220675,Queens,Forest Hills,Brooklyn,Bed-Stuy,2024-03-04,3.4,18.0,True
1679,2024-03-09 11:42:00,2024-03-09 12:01:45,10,17,1.84,8.62,2.0,1,False,False,False,False,False,False,False,19.75,11,2024-03-09,5.5898734177215195,4.684782608695651,Brooklyn,Bed-Stuy,Bronx,Riverdale,2024-03-09,4.2,4.7,True
1680,2024-03-09 03:01:00,2024-03-09 03:20:39,13,8,1.15,5.57,1.0,2,False,False,False,False,False,False,False,19.65,3,2024-03-09,3.5114503816793894,4.843478260869566,Queens,Long Island City,Brooklyn,Bushwick,2024-03-09,4.2,4.7,True
1681,2024-03-13 11:45:00,2024-03-13 11:56:04,3,18,3.89,13.57,1.0,2,False,False,False,False,False,False,False,11.066666666666666,11,2024-03-13,21.090361445783135,3.488431876606684,Manhattan,Chelsea,Bronx,Mott Haven,2024-03-13,0.7,7.3,False
1682,2024-03-17 00:55:00,2024-03-17 01:01:39,11,17,3.56,13.39,1.0,2,False,False,False,False,False,False,False,6.65,0,2024-03-17,32.1203007518797,3.76123595505618,Queens,Astoria,Bronx,Riverdale,2024-03-17,1.8,12.0,True
1683,2024-03-09 16:11:00,2024-03-09 16:16:48,1,4,8.78,22.56,1.0,1,False,False,False,False,False,False,False,5.8,16,2024-03-09,90.82758620689654,2.569476082004556,Manhattan,Midtown,Manhattan,SoHo,2024-03-09,4.2,4.7,True
1684,2024-03-06 12:03:00,2024-03-06 12:07:47,14,17,2.29,9.96,2.0,2,False,False,False,False,False,False,False,4.783333333333333,12,2024-03-06,28.72473867595819,4.349344978165939,Queens,Jamaica,Bronx,Riverdale,2024-03-06,0.0,9.2,False
1685,2024-03-29 01:51:00,2024-03-29 01:58:47,1,14,1.45,6.4,1.0,1,False,False,False,False,False,False,False,7.783333333333333,1,2024-03-29,11.177730192719487,4.413793103448276,Manhattan,Midtown,Queens,Jamaica,2024-03-29,1.1,4.2,True
1686,2024-03-30 05:23:00,2024-03-30 05:27:59,2,16,7.44,26.21,4.0,1,False,False,False,False,False,False,False,4.983333333333333,5,2024-03-30,89.57859531772574,3.5228494623655915,Manhattan,Harlem,Bronx,Fordham,2024-03-30,1.9,18.9,True
1687,2024-03-03 18:36:00,2024-03-03 18:57:41,4,6,3.99,15.48,1.0,1,False,False,False,False,False,False,False,21.683333333333334,18,2024-03-03,11.04073789392775,3.8796992481203008,Manhattan,SoHo,Brooklyn,Williamsburg,2024-03-03,1.4,7.4,True
1688,2024-03-13 13:09:00,2024-03-13 13:41:19,2,12,4.16,12.92,2.0,1,False,False,False,False,False,False,False,32.31666666666667,13,2024-03-13,7.72356884992264,3.105769230769231,Manhattan,Harlem,Queens,Flushing,2024-03-13,0.7,7.3,False
1689,2024-03-02 05:47:00,2024-03-02 05:51:20,13,10,2.1,8.11,1.0,2,False,False,False,False,False,False,False,4.333333333333333,5,2024-03-02,29.07692307692308,3.8619047619047615,Queens,Long Island City,Brooklyn,Bed-Stuy,2024-03-02,0.7,3.3,False
1690,2024-03-08 16:17:00,2024-03-08 16:41:00,16,10,2.82,9.81,1.0,1,False,False,False,False,False,False,False,24.0,16,2024-03-08,7.049999999999999,3.4787234042553195,Bronx,Fordham,Brooklyn,Bed-Stuy,2024-03-08,2.8,5.6,True
1691,2024-03-16 15:16:00,2024-03-16 15:32:10,8,5,1.49,7.01,1.0,3,False,False,False,False,False,False,False,16.166666666666668,15,2024-03-16,5.529896907216494,4.704697986577181,Brooklyn,Bushwick,Manhattan,Upper East Side,2024-03-16,0.5,14.7,False
1692,2024-03-21 08:12:00,2024-03-21 08:16:08,9,16,7.78,23.53,1.0,1,False,False,False,False,False,False,False,4.133333333333334,8,2024-03-21,112.93548387096773,3.024421593830334,Brooklyn,DUMBO,Bronx,Fordham,2024-03-21,0.0,8.6,False
1693,2024-03-18 19:56:00,2024-03-18 20:09:21,10,2,3.53,13.93,1.0,3,False,False,False,False,False,False,False,13.35,19,2024-03-18,15.865168539325841,3.9461756373937678,Brooklyn,Bed-Stuy,Manhattan,Harlem,2024-03-18,1.5,8.4,True
1694,2024-03-13 06:18:00,2024-03-13 06:58:50,7,11,2.33,9.03,1.0,1,False,False,False,False,False,False,False,40.833333333333336,6,2024-03-13,3.4236734693877553,3.8755364806866948,Brooklyn,Park Slope,Queens,Astoria,2024-03-13,0.7,7.3,False
1695,2024-03-06 16:13:00,2024-03-06 16:39:58,20,16,6.33,22.98,1.0,3,False,False,False,False,False,False,False,26.966666666666665,16,2024-03-06,14.084054388133499,3.6303317535545023,Staten Island,Tottenville,Bronx,Fordham,2024-03-06,0.0,9.2,False
1696,2024-03-18 02:49:00,2024-03-18 02:52:09,18,17,0.57,4.3,1.0,1,False,False,False,False,False,False,False,3.15,2,2024-03-18,10.857142857142856,7.543859649122807,Bronx,Mott Haven,Bronx,Riverdale,2024-03-18,1.5,8.4,True
1697,2024-03-02 07:31:00,2024-03-02 07:55:49,6,5,4.14,12.41,1.0,1,False,False,False,False,False,False,False,24.816666666666666,7,2024-03-02,10.009402283411685,2.9975845410628024,Brooklyn,Williamsburg,Manhattan,Upper East Side,2024-03-02,0.7,3.3,False
1698,2024-03-07 19:52:00,2024-03-07 20:06:03,12,2,1.8,8.44,1.0,1,False,False,False,False,False,False,False,14.05,19,2024-03-07,7.686832740213522,4.688888888888888,Queens,Flushing,Manhattan,Harlem,2024-03-07,0.0,3.3,False
1699,2024-03-04 20:04:00,2024-03-04 20:16:59,11,6,3.35,13.42,1.0,2,False,False,False,False,False,False,False,12.983333333333333,20,2024-03-04,15.481386392811297,4.005970149253732,Queens,Astoria,Brooklyn,Williamsburg,2024-03-04,3.4,18.0,True
1700,2024-03-16 18:48:00,2024-03-16 18:58:34,15,14,5.64,20.49,1.0,1,False,False,False,False,False,False,False,10.566666666666666,18,2024-03-16,32.02523659305994,3.632978723404255,Queens,Forest Hills,Queens,Jamaica,2024-03-16,0.5,14.7,False
1701,2024-03-04 11:24:00,2024-03-04 11:31:01,16,17,0.82,5.54,1.0,2,False,False,False,False,False,False,False,7.016666666666667,11,2024-03-04,7.0118764845605694,6.75609756097561,Bronx,Fordham,Bronx,Riverdale,2024-03-04,3.4,18.0,True
1702,2024-03-03 15:20:00,2024-03-03 15:29:31,17,7,4.76,14.76,1.0,1,False,False,False,False,False,False,False,9.516666666666667,15,2024-03-03,30.01050788091068,3.100840336134454,Bronx,Riverdale,Brooklyn,Park Slope,2024-03-03,1.4,7.4,True
1703,2024-03-07 00:38:00,2024-03-07 01:02:24,15,16,3.31,12.01,1.0,1,False,False,False,False,False,False,False,24.4,0,2024-03-07,8.139344262295083,3.6283987915407856,Queens,Forest Hills,Bronx,Fordham,2024-03-07,0.0,3.3,False
1704,2024-03-18 04:46:00,2024-03-18 05:23:14,2,7,2.7,10.41,1.0,1,False,False,False,False,False,False,False,37.233333333333334,4,2024-03-18,4.350940017905104,3.855555555555555,Manhattan,Harlem,Brooklyn,Park Slope,2024-03-18,1.5,8.4,True
1705,2024-03-29 18:12:00,2024-03-29 18:32:44,2,17,3.51,12.9,1.0,1,False,False,False,False,False,False,False,20.733333333333334,18,2024-03-29,10.157556270096462,3.6752136752136755,Manhattan,Harlem,Bronx,Riverdale,2024-03-29,1.1,4.2,True
1706,2024-03-30 12:43:00,2024-03-30 12:53:29,13,3,1.0,6.17,1.0,1,False,False,False,False,False,False,False,10.483333333333333,12,2024-03-30,5.723370429252783,6.17,Queens,Long Island City,Manhattan,Chelsea,2024-03-30,1.9,18.9,True
1707,2024-03-02 10:28:00,2024-03-02 10:46:29,11,14,6.23,16.95,1.0,1,False,False,False,False,False,False,False,18.483333333333334,10,2024-03-02,20.223624887285844,2.7207062600321024,Queens,Astoria,Queens,Jamaica,2024-03-02,0.7,3.3,False
1708,2024-03-31 19:50:00,2024-03-31 19:58:15,17,10,4.14,15.79,1.0,1,False,False,False,False,False,False,False,8.25,19,2024-03-31,30.109090909090906,3.814009661835749,Bronx,Riverdale,Brooklyn,Bed-Stuy,2024-03-31,0.3,10.0,False
1709,2024-03-03 20:10:00,2024-03-03 20:20:06,9,14,1.08,6.19,1.0,1,False,False,False,False,False,False,False,10.1,20,2024-03-03,6.415841584158416,5.731481481481482,Brooklyn,DUMBO,Queens,Jamaica,2024-03-03,1.4,7.4,True
1710,2024-03-26 08:01:00,2024-03-26 08:16:30,1,19,5.54,17.2,1.0,1,False,False,False,False,False,False,False,15.5,8,2024-03-26,21.445161290322577,3.1046931407942235,Manhattan,Midtown,Staten Island,St. George,2024-03-26,1.0,4.1,False
1711,2024-03-27 21:51:00,2024-03-27 22:11:55,12,15,2.88,11.85,2.0,1,False,False,False,False,False,False,False,20.916666666666668,21,2024-03-27,8.261354581673306,4.114583333333333,Queens,Flushing,Queens,Forest Hills,2024-03-27,2.1,4.2,True
1712,2024-03-02 06:25:00,2024-03-02 06:35:32,7,3,1.78,8.01,2.0,1,False,False,False,False,False,False,False,10.533333333333333,6,2024-03-02,10.139240506329115,4.5,Brooklyn,Park Slope,Manhattan,Chelsea,2024-03-02,0.7,3.3,False
1713,2024-03-20 05:42:00,2024-03-20 06:14:04,3,6,1.02,5.85,4.0,1,False,False,False,False,False,False,False,32.06666666666667,5,2024-03-20,1.9085239085239083,5.735294117647058,Manhattan,Chelsea,Brooklyn,Williamsburg,2024-03-20,1.4,11.9,True
1714,2024-03-23 02:31:00,2024-03-23 02:40:18,16,10,2.74,9.97,1.0,1,False,False,False,False,False,False,False,9.3,2,2024-03-23,17.67741935483871,3.6386861313868613,Bronx,Fordham,Brooklyn,Bed-Stuy,2024-03-23,1.2,5.9,True
1715,2024-03-07 03:07:00,2024-03-07 03:12:47,18,7,1.11,5.53,1.0,1,False,False,False,False,False,False,False,5.783333333333333,3,2024-03-07,11.515850144092221,4.981981981981982,Bronx,Mott Haven,Brooklyn,Park Slope,2024-03-07,0.0,3.3,False
1716,2024-03-04 02:07:00,2024-03-04 02:26:55,18,6,0.33,3.76,2.0,2,False,False,False,False,False,False,False,19.916666666666668,2,2024-03-04,0.9941422594142258,11.393939393939393,Bronx,Mott Haven,Brooklyn,Williamsburg,2024-03-04,3.4,18.0,True
1717,2024-03-22 00:22:00,2024-03-22 00:27:46,4,4,1.19,6.78,1.0,2,False,False,False,False,False,False,False,5.766666666666667,0,2024-03-22,12.38150289017341,5.697478991596639,Manhattan,SoHo,Manhattan,SoHo,2024-03-22,0.0,8.6,False
1718,2024-03-10 13:41:00,2024-03-10 13:59:13,4,5,1.9,7.79,2.0,1,False,False,False,False,False,False,False,18.216666666666665,13,2024-03-10,6.258005489478499,4.1000000000000005,Manhattan,SoHo,Manhattan,Upper East Side,2024-03-10,0.0,3.9,False
1719,2024-03-15 15:53:00,2024-03-15 16:07:41,8,6,4.9,13.89,1.0,3,False,False,False,False,False,False,False,14.683333333333334,15,2024-03-15,20.022701475595916,2.8346938775510204,Brooklyn,Bushwick,Brooklyn,Williamsburg,2024-03-15,2.5,10.9,True
1720,2024-03-16 21:28:00,2024-03-16 21:37:45,1,1,0.62,4.42,1.0,2,False,False,False,False,False,False,False,9.75,21,2024-03-16,3.815384615384615,7.129032258064516,Manhattan,Midtown,Manhattan,Midtown,2024-03-16,0.5,14.7,False
1721,2024-03-08 06:47:00,2024-03-08 07:03:27,2,1,1.27,5.83,1.0,1,False,False,False,False,False,False,False,16.45,6,2024-03-08,4.632218844984802,4.590551181102362,Manhattan,Harlem,Manhattan,Midtown,2024-03-08,2.8,5.6,True
1722,2024-03-14 16:09:00,2024-03-14 16:25:49,11,14,4.4,16.26,1.0,1,False,False,False,False,False,False,False,16.816666666666666,16,2024-03-14,15.698711595639248,3.6954545454545453,Queens,Astoria,Queens,Jamaica,2024-03-14,1.5,5.8,True
1723,2024-03-21 15:29:00,2024-03-21 15:47:53,5,1,3.86,14.68,0.0,1,False,False,False,True,True,False,False,18.883333333333333,15,2024-03-21,12.26478375992939,3.8031088082901556,Manhattan,Upper East Side,Manhattan,Midtown,2024-03-21,0.0,8.6,False
1724,2024-03-05 05:28:00,2024-03-05 05:53:37,17,5,6.87,22.71,1.0,3,False,False,False,False,False,False,False,25.616666666666667,5,2024-03-05,16.091086532205594,3.3056768558951966,Bronx,Riverdale,Manhattan,Upper East Side,2024-03-05,2.7,10.6,True
1725,2024-03-14 03:46:00,2024-03-14 04:11:21,9,19,0.48,4.44,1.0,1,False,False,False,False,False,False,False,25.35,3,2024-03-14,1.1360946745562128,9.250000000000002,Brooklyn,DUMBO,Staten Island,St. George,2024-03-14,1.5,5.8,True
1726,2024-03-06 10:24:00,2024-03-06 10:32:58,16,19,1.89,8.32,1.0,1,False,False,False,False,False,False,False,8.966666666666667,10,2024-03-06,12.646840148698885,4.402116402116403,Bronx,Fordham,Staten Island,St. George,2024-03-06,0.0,9.2,False
1727,2024-03-17 00:13:00,2024-03-17 00:21:09,10,3,2.66,10.33,2.0,1,False,False,False,False,False,False,False,8.15,0,2024-03-17,19.58282208588957,3.8834586466165413,Brooklyn,Bed-Stuy,Manhattan,Chelsea,2024-03-17,1.8,12.0,True
